#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD93CE
#Date Time: 2024-11-29 11:47:13.530
#Sample rate: 50000Hz
#Samples: 74139
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.1962999999999999,0.769121193175728
-0.19628,0.769121193175728
-0.19626,0.769121193175728
-0.19624,0.769121193175728
-0.19622,0.769121193175728
-0.1961999999999999,0.769121193175728
-0.1961799999999999,0.769121193175728
-0.19616,0.769121193175728
-0.19614,0.769121193175728
-0.19612,0.769121193175728
-0.1960999999999999,0.769121193175728
-0.1960799999999999,0.769121193175728
-0.1960599999999999,0.769121193175728
-0.19604,0.769121193175728
-0.19602,0.769121193175728
-0.196,0.769121193175728
-0.1959799999999999,0.769121193175728
-0.1959599999999999,0.769121193175728
-0.19594,0.769121193175728
-0.19592,0.769121193175728
-0.1959,0.769121193175728
-0.1958799999999999,0.769121193175728
-0.1958599999999999,0.769121193175728
-0.1958399999999999,0.769121193175728
-0.19582,0.769121193175728
-0.1958,0.769121193175728
-0.19578,0.769121193175728
-0.1957599999999999,0.769121193175728
-0.1957399999999999,0.769121193175728
-0.19572,0.768784244584599
-0.1957,0.769121193175728
-0.19568,0.769121193175728
-0.1956599999999999,0.769121193175728
-0.1956399999999999,0.769121193175728
-0.1956199999999999,0.7694581417668571
-0.1956,0.769121193175728
-0.19558,0.769121193175728
-0.19556,0.768784244584599
-0.1955399999999999,0.769121193175728
-0.1955199999999999,0.769121193175728
-0.1955,0.769121193175728
-0.19548,0.769121193175728
-0.19546,0.769121193175728
-0.1954399999999999,0.769121193175728
-0.1954199999999999,0.7694581417668571
-0.1953999999999999,0.769121193175728
-0.19538,0.769121193175728
-0.19536,0.769121193175728
-0.19534,0.769121193175728
-0.1953199999999999,0.769121193175728
-0.1952999999999999,0.7694581417668571
-0.19528,0.769121193175728
-0.19526,0.769121193175728
-0.19524,0.769121193175728
-0.1952199999999999,0.7694581417668571
-0.1951999999999999,0.769121193175728
-0.1951799999999999,0.769121193175728
-0.19516,0.7694581417668571
-0.19514,0.769121193175728
-0.19512,0.769121193175728
-0.1950999999999999,0.769121193175728
-0.1950799999999999,0.769121193175728
-0.1950599999999999,0.769121193175728
-0.19504,0.769121193175728
-0.19502,0.769121193175728
-0.195,0.769121193175728
-0.1949799999999999,0.769121193175728
-0.1949599999999999,0.769121193175728
-0.19494,0.769121193175728
-0.19492,0.769121193175728
-0.1949,0.769121193175728
-0.1948799999999999,0.7694581417668571
-0.1948599999999999,0.769121193175728
-0.1948399999999999,0.769121193175728
-0.19482,0.769121193175728
-0.1948,0.769121193175728
-0.19478,0.769121193175728
-0.1947599999999999,0.769121193175728
-0.1947399999999999,0.769121193175728
-0.19472,0.769121193175728
-0.1947,0.769121193175728
-0.19468,0.769121193175728
-0.1946599999999999,0.769121193175728
-0.1946399999999999,0.7694581417668571
-0.1946199999999999,0.7694581417668571
-0.1946,0.7694581417668571
-0.19458,0.7694581417668571
-0.19456,0.769121193175728
-0.1945399999999999,0.769121193175728
-0.1945199999999999,0.769121193175728
-0.1945,0.769121193175728
-0.19448,0.769121193175728
-0.19446,0.769121193175728
-0.1944399999999999,0.769121193175728
-0.1944199999999999,0.769121193175728
-0.1943999999999999,0.769121193175728
-0.19438,0.769121193175728
-0.19436,0.769121193175728
-0.19434,0.769121193175728
-0.1943199999999999,0.769121193175728
-0.1942999999999999,0.769121193175728
-0.19428,0.769121193175728
-0.19426,0.769121193175728
-0.19424,0.769121193175728
-0.1942199999999999,0.769121193175728
-0.1941999999999999,0.769121193175728
-0.1941799999999999,0.768784244584599
-0.19416,0.769121193175728
-0.19414,0.769121193175728
-0.19412,0.769121193175728
-0.1940999999999999,0.769121193175728
-0.1940799999999999,0.7694581417668571
-0.19406,0.769121193175728
-0.19404,0.769121193175728
-0.19402,0.769121193175728
-0.194,0.769121193175728
-0.1939799999999999,0.769121193175728
-0.1939599999999999,0.769121193175728
-0.19394,0.769121193175728
-0.19392,0.769121193175728
-0.1939,0.769121193175728
-0.1938799999999999,0.769121193175728
-0.1938599999999999,0.769121193175728
-0.1938399999999999,0.769121193175728
-0.19382,0.7694581417668571
-0.1938,0.769121193175728
-0.19378,0.769121193175728
-0.1937599999999999,0.769121193175728
-0.1937399999999999,0.769121193175728
-0.19372,0.769121193175728
-0.1937,0.769121193175728
-0.19368,0.769121193175728
-0.1936599999999999,0.769121193175728
-0.1936399999999999,0.7694581417668571
-0.1936199999999999,0.769121193175728
-0.1936,0.769121193175728
-0.19358,0.769121193175728
-0.19356,0.769121193175728
-0.1935399999999999,0.768784244584599
-0.1935199999999999,0.769121193175728
-0.1935,0.769121193175728
-0.19348,0.769121193175728
-0.19346,0.768784244584599
-0.1934399999999999,0.769121193175728
-0.1934199999999999,0.769121193175728
-0.1933999999999999,0.768784244584599
-0.19338,0.769121193175728
-0.19336,0.768784244584599
-0.19334,0.768784244584599
-0.1933199999999999,0.769121193175728
-0.1932999999999999,0.769121193175728
-0.19328,0.768784244584599
-0.19326,0.769121193175728
-0.19324,0.769121193175728
-0.1932199999999999,0.769121193175728
-0.1931999999999999,0.769121193175728
-0.1931799999999999,0.7694581417668571
-0.19316,0.769121193175728
-0.19314,0.769121193175728
-0.19312,0.769121193175728
-0.1930999999999999,0.769121193175728
-0.1930799999999999,0.768784244584599
-0.19306,0.769121193175728
-0.19304,0.768784244584599
-0.19302,0.7694581417668571
-0.1929999999999999,0.769121193175728
-0.1929799999999999,0.769121193175728
-0.1929599999999999,0.769121193175728
-0.19294,0.769121193175728
-0.19292,0.769121193175728
-0.1929,0.769121193175728
-0.1928799999999999,0.769121193175728
-0.1928599999999999,0.769121193175728
-0.1928399999999999,0.769121193175728
-0.19282,0.7694581417668571
-0.1928,0.769121193175728
-0.19278,0.769121193175728
-0.1927599999999999,0.769121193175728
-0.1927399999999999,0.769121193175728
-0.19272,0.769121193175728
-0.1927,0.769121193175728
-0.19268,0.769121193175728
-0.1926599999999999,0.769121193175728
-0.1926399999999999,0.769121193175728
-0.1926199999999999,0.769121193175728
-0.1926,0.768784244584599
-0.19258,0.769121193175728
-0.19256,0.769121193175728
-0.1925399999999999,0.768784244584599
-0.1925199999999999,0.769121193175728
-0.1925,0.769121193175728
-0.19248,0.768784244584599
-0.19246,0.768784244584599
-0.1924399999999999,0.769121193175728
-0.1924199999999999,0.768784244584599
-0.1923999999999999,0.768784244584599
-0.19238,0.768784244584599
-0.19236,0.769121193175728
-0.19234,0.769121193175728
-0.1923199999999999,0.769121193175728
-0.1922999999999999,0.768784244584599
-0.19228,0.768784244584599
-0.19226,0.769121193175728
-0.19224,0.769121193175728
-0.1922199999999999,0.769121193175728
-0.1921999999999999,0.768784244584599
-0.1921799999999999,0.769121193175728
-0.19216,0.769121193175728
-0.19214,0.769121193175728
-0.19212,0.769121193175728
-0.1920999999999999,0.769121193175728
-0.1920799999999999,0.768784244584599
-0.19206,0.769121193175728
-0.19204,0.769121193175728
-0.19202,0.769121193175728
-0.1919999999999999,0.769121193175728
-0.1919799999999999,0.769121193175728
-0.1919599999999999,0.769121193175728
-0.19194,0.769121193175728
-0.19192,0.769121193175728
-0.1919,0.769121193175728
-0.1918799999999999,0.769121193175728
-0.1918599999999999,0.769121193175728
-0.19184,0.769121193175728
-0.19182,0.768784244584599
-0.1918,0.769121193175728
-0.19178,0.769121193175728
-0.1917599999999999,0.769121193175728
-0.1917399999999999,0.769121193175728
-0.19172,0.769121193175728
-0.1917,0.769121193175728
-0.19168,0.769121193175728
-0.1916599999999999,0.769121193175728
-0.1916399999999999,0.769121193175728
-0.1916199999999999,0.769121193175728
-0.1916,0.769121193175728
-0.19158,0.769121193175728
-0.19156,0.769121193175728
-0.1915399999999999,0.769121193175728
-0.1915199999999999,0.769121193175728
-0.1915,0.769121193175728
-0.19148,0.769121193175728
-0.19146,0.769121193175728
-0.1914399999999999,0.769121193175728
-0.1914199999999999,0.769121193175728
-0.1913999999999999,0.769121193175728
-0.19138,0.769121193175728
-0.19136,0.769121193175728
-0.19134,0.769121193175728
-0.1913199999999999,0.769121193175728
-0.1912999999999999,0.769121193175728
-0.19128,0.769121193175728
-0.19126,0.769121193175728
-0.19124,0.769121193175728
-0.1912199999999999,0.769121193175728
-0.1911999999999999,0.769121193175728
-0.1911799999999999,0.769121193175728
-0.19116,0.769121193175728
-0.19114,0.769121193175728
-0.19112,0.769121193175728
-0.1910999999999999,0.769121193175728
-0.1910799999999999,0.769121193175728
-0.19106,0.769121193175728
-0.19104,0.768784244584599
-0.19102,0.769121193175728
-0.1909999999999999,0.769121193175728
-0.1909799999999999,0.769121193175728
-0.1909599999999999,0.769121193175728
-0.19094,0.769121193175728
-0.19092,0.769121193175728
-0.1909,0.769121193175728
-0.1908799999999999,0.769121193175728
-0.1908599999999999,0.769121193175728
-0.19084,0.769121193175728
-0.19082,0.769121193175728
-0.1908,0.769121193175728
-0.1907799999999999,0.769121193175728
-0.1907599999999999,0.769121193175728
-0.1907399999999999,0.769121193175728
-0.19072,0.769121193175728
-0.1907,0.769121193175728
-0.19068,0.769121193175728
-0.1906599999999999,0.769121193175728
-0.1906399999999999,0.769121193175728
-0.1906199999999999,0.769121193175728
-0.1906,0.769121193175728
-0.19058,0.769121193175728
-0.19056,0.769121193175728
-0.1905399999999999,0.769121193175728
-0.1905199999999999,0.769121193175728
-0.1905,0.769121193175728
-0.19048,0.769121193175728
-0.19046,0.769121193175728
-0.1904399999999999,0.769121193175728
-0.1904199999999999,0.7694581417668571
-0.1903999999999999,0.769121193175728
-0.19038,0.769121193175728
-0.19036,0.769121193175728
-0.19034,0.769121193175728
-0.1903199999999999,0.7694581417668571
-0.1902999999999999,0.7694581417668571
-0.19028,0.7694581417668571
-0.19026,0.7694581417668571
-0.19024,0.7694581417668571
-0.1902199999999999,0.7694581417668571
-0.1901999999999999,0.7694581417668571
-0.1901799999999999,0.769121193175728
-0.19016,0.769121193175728
-0.19014,0.769121193175728
-0.19012,0.769121193175728
-0.1900999999999999,0.769121193175728
-0.1900799999999999,0.769121193175728
-0.19006,0.7694581417668571
-0.19004,0.7694581417668571
-0.19002,0.769121193175728
-0.1899999999999999,0.769121193175728
-0.1899799999999999,0.769121193175728
-0.1899599999999999,0.769121193175728
-0.18994,0.769121193175728
-0.18992,0.769121193175728
-0.1899,0.769121193175728
-0.1898799999999999,0.769121193175728
-0.1898599999999999,0.769121193175728
-0.18984,0.769121193175728
-0.18982,0.769121193175728
-0.1898,0.769121193175728
-0.1897799999999999,0.769121193175728
-0.1897599999999999,0.769121193175728
-0.1897399999999999,0.769121193175728
-0.18972,0.769121193175728
-0.1897,0.769121193175728
-0.18968,0.7694581417668571
-0.1896599999999999,0.769121193175728
-0.1896399999999999,0.769121193175728
-0.18962,0.769121193175728
-0.1896,0.769121193175728
-0.18958,0.769121193175728
-0.18956,0.769121193175728
-0.1895399999999999,0.769121193175728
-0.1895199999999999,0.769121193175728
-0.1895,0.769121193175728
-0.18948,0.7694581417668571
-0.18946,0.769121193175728
-0.1894399999999999,0.7694581417668571
-0.1894199999999999,0.769121193175728
-0.1893999999999999,0.7694581417668571
-0.18938,0.7694581417668571
-0.18936,0.7694581417668571
-0.18934,0.769121193175728
-0.1893199999999999,0.769121193175728
-0.1892999999999999,0.769121193175728
-0.18928,0.7694581417668571
-0.18926,0.769121193175728
-0.18924,0.769121193175728
-0.1892199999999999,0.7694581417668571
-0.1891999999999999,0.769121193175728
-0.1891799999999999,0.769121193175728
-0.18916,0.769121193175728
-0.18914,0.769121193175728
-0.18912,0.769121193175728
-0.1890999999999999,0.7694581417668571
-0.1890799999999999,0.769121193175728
-0.18906,0.769121193175728
-0.18904,0.769121193175728
-0.18902,0.769121193175728
-0.1889999999999999,0.769121193175728
-0.1889799999999999,0.769121193175728
-0.1889599999999999,0.769121193175728
-0.18894,0.769121193175728
-0.18892,0.769121193175728
-0.1889,0.769121193175728
-0.1888799999999999,0.769121193175728
-0.1888599999999999,0.769121193175728
-0.18884,0.769121193175728
-0.18882,0.769121193175728
-0.1888,0.769121193175728
-0.1887799999999999,0.769121193175728
-0.1887599999999999,0.769121193175728
-0.1887399999999999,0.769121193175728
-0.18872,0.769121193175728
-0.1887,0.769121193175728
-0.18868,0.769121193175728
-0.1886599999999999,0.769121193175728
-0.1886399999999999,0.769121193175728
-0.18862,0.769121193175728
-0.1886,0.769121193175728
-0.18858,0.769121193175728
-0.1885599999999999,0.769121193175728
-0.1885399999999999,0.769121193175728
-0.1885199999999999,0.769121193175728
-0.1885,0.769121193175728
-0.18848,0.769121193175728
-0.18846,0.769121193175728
-0.1884399999999999,0.769121193175728
-0.1884199999999999,0.769121193175728
-0.1883999999999999,0.769121193175728
-0.18838,0.769121193175728
-0.18836,0.769121193175728
-0.18834,0.769121193175728
-0.1883199999999999,0.7694581417668571
-0.1882999999999999,0.769121193175728
-0.18828,0.769121193175728
-0.18826,0.769121193175728
-0.18824,0.769121193175728
-0.1882199999999999,0.769121193175728
-0.1881999999999999,0.769121193175728
-0.1881799999999999,0.769121193175728
-0.18816,0.769121193175728
-0.18814,0.769121193175728
-0.18812,0.769121193175728
-0.1880999999999999,0.7694581417668571
-0.1880799999999999,0.769121193175728
-0.18806,0.769121193175728
-0.18804,0.769121193175728
-0.18802,0.769121193175728
-0.1879999999999999,0.769121193175728
-0.1879799999999999,0.769121193175728
-0.1879599999999999,0.769121193175728
-0.18794,0.769121193175728
-0.18792,0.769121193175728
-0.1879,0.769121193175728
-0.1878799999999999,0.769121193175728
-0.1878599999999999,0.769121193175728
-0.18784,0.769121193175728
-0.18782,0.769121193175728
-0.1878,0.769121193175728
-0.1877799999999999,0.769121193175728
-0.1877599999999999,0.769121193175728
-0.1877399999999999,0.769121193175728
-0.18772,0.769121193175728
-0.1877,0.769121193175728
-0.18768,0.769121193175728
-0.1876599999999999,0.769121193175728
-0.1876399999999999,0.769121193175728
-0.18762,0.7694581417668571
-0.1876,0.769121193175728
-0.18758,0.7694581417668571
-0.1875599999999999,0.7694581417668571
-0.1875399999999999,0.769121193175728
-0.1875199999999999,0.769121193175728
-0.1875,0.769121193175728
-0.18748,0.7694581417668571
-0.18746,0.769121193175728
-0.1874399999999999,0.769121193175728
-0.1874199999999999,0.7694581417668571
-0.1874,0.769121193175728
-0.18738,0.769121193175728
-0.18736,0.769121193175728
-0.18734,0.769121193175728
-0.1873199999999999,0.769121193175728
-0.1872999999999999,0.769121193175728
-0.18728,0.769121193175728
-0.18726,0.769121193175728
-0.18724,0.769121193175728
-0.1872199999999999,0.769121193175728
-0.1871999999999999,0.769121193175728
-0.1871799999999999,0.769121193175728
-0.18716,0.769121193175728
-0.18714,0.769121193175728
-0.18712,0.769121193175728
-0.1870999999999999,0.769121193175728
-0.1870799999999999,0.769121193175728
-0.18706,0.769121193175728
-0.18704,0.769121193175728
-0.18702,0.769121193175728
-0.1869999999999999,0.769121193175728
-0.1869799999999999,0.769121193175728
-0.1869599999999999,0.769121193175728
-0.18694,0.769121193175728
-0.18692,0.769121193175728
-0.1869,0.769121193175728
-0.1868799999999999,0.769121193175728
-0.1868599999999999,0.769121193175728
-0.18684,0.769121193175728
-0.18682,0.769121193175728
-0.1868,0.769121193175728
-0.1867799999999999,0.769121193175728
-0.1867599999999999,0.769121193175728
-0.1867399999999999,0.7694581417668571
-0.18672,0.769121193175728
-0.1867,0.769121193175728
-0.18668,0.769121193175728
-0.1866599999999999,0.769121193175728
-0.1866399999999999,0.769121193175728
-0.18662,0.7694581417668571
-0.1866,0.7694581417668571
-0.18658,0.769121193175728
-0.1865599999999999,0.769121193175728
-0.1865399999999999,0.769121193175728
-0.1865199999999999,0.769121193175728
-0.1865,0.769121193175728
-0.18648,0.769121193175728
-0.18646,0.769121193175728
-0.1864399999999999,0.769121193175728
-0.1864199999999999,0.769121193175728
-0.1864,0.769121193175728
-0.18638,0.769121193175728
-0.18636,0.769121193175728
-0.18634,0.769121193175728
-0.1863199999999999,0.769121193175728
-0.1862999999999999,0.769121193175728
-0.18628,0.769121193175728
-0.18626,0.7694581417668571
-0.18624,0.769121193175728
-0.1862199999999999,0.769121193175728
-0.1861999999999999,0.7694581417668571
-0.1861799999999999,0.7694581417668571
-0.18616,0.769121193175728
-0.18614,0.769121193175728
-0.18612,0.769121193175728
-0.1860999999999999,0.769121193175728
-0.1860799999999999,0.769121193175728
-0.18606,0.769121193175728
-0.18604,0.769121193175728
-0.18602,0.769121193175728
-0.1859999999999999,0.769121193175728
-0.1859799999999999,0.769121193175728
-0.1859599999999999,0.7694581417668571
-0.18594,0.769121193175728
-0.18592,0.7694581417668571
-0.1859,0.769121193175728
-0.1858799999999999,0.769121193175728
-0.1858599999999999,0.769121193175728
-0.18584,0.769121193175728
-0.18582,0.7694581417668571
-0.1858,0.7694581417668571
-0.1857799999999999,0.7694581417668571
-0.1857599999999999,0.7694581417668571
-0.1857399999999999,0.769121193175728
-0.18572,0.7694581417668571
-0.1857,0.769121193175728
-0.18568,0.7694581417668571
-0.1856599999999999,0.7694581417668571
-0.1856399999999999,0.769121193175728
-0.18562,0.769121193175728
-0.1856,0.769121193175728
-0.18558,0.769121193175728
-0.1855599999999999,0.769121193175728
-0.1855399999999999,0.769121193175728
-0.1855199999999999,0.769121193175728
-0.1855,0.769121193175728
-0.18548,0.769121193175728
-0.18546,0.7694581417668571
-0.1854399999999999,0.769121193175728
-0.1854199999999999,0.769121193175728
-0.1854,0.7694581417668571
-0.18538,0.769121193175728
-0.18536,0.769121193175728
-0.1853399999999999,0.769121193175728
-0.1853199999999999,0.7694581417668571
-0.1852999999999999,0.769121193175728
-0.18528,0.7694581417668571
-0.18526,0.769121193175728
-0.18524,0.7694581417668571
-0.1852199999999999,0.769121193175728
-0.1851999999999999,0.7694581417668571
-0.1851799999999999,0.769121193175728
-0.18516,0.769121193175728
-0.18514,0.769121193175728
-0.18512,0.769121193175728
-0.1850999999999999,0.769121193175728
-0.1850799999999999,0.769121193175728
-0.18506,0.769121193175728
-0.18504,0.769121193175728
-0.18502,0.769121193175728
-0.1849999999999999,0.769121193175728
-0.1849799999999999,0.769121193175728
-0.1849599999999999,0.769121193175728
-0.18494,0.769121193175728
-0.18492,0.769121193175728
-0.1849,0.769121193175728
-0.1848799999999999,0.769121193175728
-0.1848599999999999,0.769121193175728
-0.18484,0.769121193175728
-0.18482,0.769121193175728
-0.1848,0.769121193175728
-0.1847799999999999,0.769121193175728
-0.1847599999999999,0.769121193175728
-0.1847399999999999,0.769121193175728
-0.18472,0.769121193175728
-0.1847,0.7694581417668571
-0.18468,0.769121193175728
-0.1846599999999999,0.769121193175728
-0.1846399999999999,0.769121193175728
-0.18462,0.769121193175728
-0.1846,0.769121193175728
-0.18458,0.769121193175728
-0.1845599999999999,0.769121193175728
-0.1845399999999999,0.769121193175728
-0.1845199999999999,0.769121193175728
-0.1845,0.768784244584599
-0.18448,0.769121193175728
-0.18446,0.769121193175728
-0.1844399999999999,0.769121193175728
-0.1844199999999999,0.769121193175728
-0.1844,0.769121193175728
-0.18438,0.769121193175728
-0.18436,0.769121193175728
-0.1843399999999999,0.769121193175728
-0.1843199999999999,0.7694581417668571
-0.1842999999999999,0.7694581417668571
-0.18428,0.7694581417668571
-0.18426,0.7694581417668571
-0.18424,0.7694581417668571
-0.1842199999999999,0.7694581417668571
-0.1841999999999999,0.7694581417668571
-0.18418,0.769121193175728
-0.18416,0.7694581417668571
-0.18414,0.769121193175728
-0.18412,0.769121193175728
-0.1840999999999999,0.769121193175728
-0.1840799999999999,0.769121193175728
-0.18406,0.769121193175728
-0.18404,0.769121193175728
-0.18402,0.769121193175728
-0.1839999999999999,0.769121193175728
-0.1839799999999999,0.769121193175728
-0.1839599999999999,0.769121193175728
-0.18394,0.769121193175728
-0.18392,0.769121193175728
-0.1839,0.769121193175728
-0.1838799999999999,0.7694581417668571
-0.1838599999999999,0.769121193175728
-0.18384,0.769121193175728
-0.18382,0.769121193175728
-0.1838,0.769121193175728
-0.1837799999999999,0.769121193175728
-0.1837599999999999,0.769121193175728
-0.1837399999999999,0.769121193175728
-0.18372,0.769121193175728
-0.1837,0.769121193175728
-0.18368,0.769121193175728
-0.1836599999999999,0.769121193175728
-0.1836399999999999,0.769121193175728
-0.18362,0.7694581417668571
-0.1836,0.769121193175728
-0.18358,0.7694581417668571
-0.1835599999999999,0.769121193175728
-0.1835399999999999,0.769121193175728
-0.1835199999999999,0.769121193175728
-0.1835,0.769121193175728
-0.18348,0.769121193175728
-0.18346,0.769121193175728
-0.1834399999999999,0.769121193175728
-0.1834199999999999,0.769121193175728
-0.1834,0.769121193175728
-0.18338,0.769121193175728
